,Paper,Material,Property,Value,Unit
385,62 C2TA00474G.pdf,unknown,PCE,4.5,%
386,62 C2TA00474G.pdf,PEDOT:PSS/PBDTTDTBO:PC71BM(1,JSC,11.45,mAcm
387,62 C2TA00474G.pdf,PBDTTDTBO,VOC,61.3,%
388,62 C2TA00474G.pdf,PBDTTDTBT/PC71BM,VOC,0.75,V
389,62 C2TA00474G.pdf,PEDOT:PSS/PBDTTDTBO:PC71BM(1,VOC,0.84,V
390,63 ma302596k.pdf,PBDT−DTBT/PC70BM,PCE,5.01,%
391,63 ma302596k.pdf,PBDT-DTBSe/PC70BM,JSC,13.58,mAcm−2
392,63 ma302596k.pdf,PBDT−DTBSe/PC70BM,JSC,13.58,mAcm−2
393,63 ma302596k.pdf,PBDT−DTBSe/PC70BM,PCE,3.23,%
394,63 ma302596k.pdf,PBDT-DTBSe/PC70BM,PCE,5.18,%
395,63 ma302596k.pdf,PBDT−DTBSe/PC70BM,JSC,8.84,mAcm−2
396,63 ma302596k.pdf,PBDT−DTBT/PC70BM,PCE,5.18,%
397,64 C3PY01018J.pdf,HOMO,JSC,10.57,mAcm
398,65.pdf,unknown,FF,0.65,N/A
399,65.pdf,unknown,PCE,1,%
400,65.pdf,PBPT-8/PC61BM,FF,0.45899999999999996,%
401,65.pdf,PBPT-8/PC61BM,VOC,0.75,V
402,65.pdf,PBPT-12/PC61BM,FF,0.542,%
403,65.pdf,PBPT-8/PC61BM,PCE,4.84,%
404,65.pdf,PBPT-8/PC61BM,JSC,14.07,mA/cm2
405,65.pdf,PBPT-12/PC61BM,VOC,0.75,V
406,65.pdf,PBPT-12/PC61BM,PCE,5.11,%
407,65.pdf,PBPT-12/PC61BM,JSC,12.56,mA/cm2
408,66 Huo_et_al-2010-Angewandte_Chemie_International_Edition.pdf,unknown,VOC,0.5,N/A
409,66 Huo_et_al-2010-Angewandte_Chemie_International_Edition.pdf,PBDTTBT-based,FF,0.575,%
410,66 Huo_et_al-2010-Angewandte_Chemie_International_Edition.pdf,PBDTTBT-based,JSC,10.7,mAcm-2
411,66 Huo_et_al-2010-Angewandte_Chemie_International_Edition.pdf,PBDTTBT-based,VOC,0.92,V
412,67 Zhang_et_al-2013-Advanced_Materials.pdf,unknown,PCE,5.09,%
413,67 Zhang_et_al-2013-Advanced_Materials.pdf,PBDTP-DTBT:PC,FF,0.7090000000000001,%
414,67 Zhang_et_al-2013-Advanced_Materials.pdf,PEDOT:PSS,FF,0.7090000000000001,%
415,67 Zhang_et_al-2013-Advanced_Materials.pdf,PBDTP-DTBT:PC,PCE,8.07,%
416,67 Zhang_et_al-2013-Advanced_Materials.pdf,unknown,FF,0.446,%
417,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,FF,0.4708,%
418,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,VOC,0.70,V
419,68 1-s2.0-S0379677913005626-main.pdf,PBDTPO-FBT,PCE,1,N/A
420,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,VOC,0.79,V
421,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,JSC,7.23,mA/cm2
422,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,JSC,7.23,N/A
423,68 1-s2.0-S0379677913005626-main.pdf,BDTP)and,PCE,6.0,%
424,68 1-s2.0-S0379677913005626-main.pdf,PEDOT:PSS/PBDTPO-FBT:PC71BM(1:1,PCE,2.70,%
425,69 C3TA11968H.pdf,unknown,PCE,50,%
426,69 C3TA11968H.pdf,PBDTPO-DTBO:PC61BM,FF,0.64,%
427,69 C3TA11968H.pdf,BDTPO,JSC,11,mAcm
428,69 C3TA11968H.pdf,BDTPO,VOC,0.89,V
429,69 C3TA11968H.pdf,PBDTPO-DTBO/PC71BM(1,FF,0.64,%
430,70 ma401897b.pdf,PBDTTBO,JSC,550,N/A
431,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM,FF,0.61,N/A
432,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM,PCE,6.42,%
433,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM,JSC,13.51,N/A
434,71 c4tc00738g.pdf,unknown,PCE,10.6,%
435,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM(1:2,JSC,13.51,mAcm-2
436,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM(1:2,FF,0.61,%
437,71 c4tc00738g.pdf,PTBFTDTBT:PC71BM,VOC,0.78,V
438,72 ja309289u.pdf,unknown,FF,0.2,N/A
439,72 ja309289u.pdf,unknown,FF,0.62,%
440,73 c0jm04166a.pdf,PC71BM(Fig,FF,0.44299999999999995,%
441,73 c0jm04166a.pdf,PC71BM,FF,0.5539999999999999,%
442,73 c0jm04166a.pdf,PC71BM,FF,0.44299999999999995,%
443,73 c0jm04166a.pdf,PC71BM,JSC,6.15,mAcm-2
444,73 c0jm04166a.pdf,PC71BM,PCE,1.88,%
445,73 c0jm04166a.pdf,PC71BM,PCE,3.4,%
446,73 c0jm04166a.pdf,PC71BM,JSC,8.89,mAcm-2
447,73 c0jm04166a.pdf,PC71BM,VOC,0.69,V
448,73 c0jm04166a.pdf,PC71BM,FF,0.55,%
449,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTDTBT,PCE,1.9,%
450,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTDTBT,VOC,0.68,V
451,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTDTBT,JSC,6.69,mAcm-2
452,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTffDTBT/PC61BM,VOC,0.86,V
453,74 Wu_et_al-2013-Journal_of_Polymer_Science_Part_A-_Polymer_Chemistry.pdf,PTBDTDTBT,FF,0.41600000000000004,%
454,75 ja409881g.pdf,PC71BM,FF,0.5982999999999999,%
455,75 ja409881g.pdf,PC71BM,PCE,6.43,%
456,75 ja409881g.pdf,PC71BM,JSC,15.38,mA/cm2
457,75 ja409881g.pdf,PC71BM,JSC,13.17,mA/cm2
458,75 ja409881g.pdf,PC71BM,FF,0.552,%
459,75 ja409881g.pdf,71BM,FF,0.552,%
460,75 ja409881g.pdf,PC71BM,FF,0.63,%
461,75 ja409881g.pdf,PC71BM,FF,0.6920000000000001,%
462,75 ja409881g.pdf,PC71BM,JSC,13.14,mA/cm2
463,75 ja409881g.pdf,71BM,JSC,11.87,mA/cm2
464,75 ja409881g.pdf,PC71BM,PCE,6.46,%
465,75 ja409881g.pdf,unknown,PCE,8.3,%
466,75 ja409881g.pdf,INTRODUCTION,PCE,8,%
467,75 ja409881g.pdf,unknown,JSC,13.75,mA/cm2
468,75 ja409881g.pdf,71BM,VOC,0.68,V
469,75 ja409881g.pdf,PC71BM,VOC,0.78,V
470,75 ja409881g.pdf,IPCE,FF,0.619,%
471,75 ja409881g.pdf,unknown,PCE,7.27,N/A
472,75 ja409881g.pdf,PC71BM,JSC,13.78,mA/cm2
473,75 ja409881g.pdf,PC71BM,PCE,6.20,%
474,75 ja409881g.pdf,71BM,PCE,4.46,%
475,75 ja409881g.pdf,PC71BM,PCE,7.27,%
476,75 ja409881g.pdf,PC71BM,VOC,0.76,V
477,75 ja409881g.pdf,unknown,PCE,8.30,%
478,75 ja409881g.pdf,unknown,PCE,6.56,%
479,75 ja409881g.pdf,unknown,PCE,4.46,N/A
480,75 ja409881g.pdf,PC71BM,FF,0.619,%
481,75 ja409881g.pdf,unknown,FF,0.612,%
482,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,unknown,PCE,7.0,%
483,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,FTAZ,PCE,7,%
484,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,unknown,PCE,3.1,%
485,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,unknown,FF,0.65,%
486,76 Tumbleston_et_al-2013-Advanced_Functional_Materials.pdf,unknown,FF,0.54,%
487,77 c1py00364j.pdf,PC71BM,PCE,2.81,%
488,77 c1py00364j.pdf,PBDT,VOC,0.2,V
489,77 c1py00364j.pdf,unknown,FF,0.46,N/A
490,77 c1py00364j.pdf,PC71BM,VOC,0.94,V
491,77 c1py00364j.pdf,unknown,JSC,6.5,mAcm-2
492,78 ma202656b.pdf,PC71BM,PCE,2.81,%
493,78 ma202656b.pdf,HOMO,FF,0.63,N/A
494,78 ma202656b.pdf,unknown,PCE,4.93,%
495,79 ma4005555.pdf,PC71BM,FF,0.644,%
496,79 ma4005555.pdf,PC71BM,VOC,0.78,V
497,79 ma4005555.pdf,unknown,JSC,13.87,mAcm−2
498,79 ma4005555.pdf,PC71BM,JSC,11.76,mAcm−2
499,79 ma4005555.pdf,unknown,VOC,0.76,V
500,79 ma4005555.pdf,unknown,FF,0.6659999999999999,%
501,79 ma4005555.pdf,HOMO,PCE,7.05,%
502,79 ma4005555.pdf,PC71BM,PCE,5.91,%
503,80 C3PY00940H.pdf,PC71BM,PCE,4.37,%
504,80 C3PY00940H.pdf,PC71BM,JSC,10.12,mAcm
505,80 C3PY00940H.pdf,PC71BM,VOC,0.72,V
506,80 C3PY00940H.pdf,PC71BM,JSC,8.00,mAcm
507,80 C3PY00940H.pdf,PC71BM,FF,0.60,N/A
508,80 C3PY00940H.pdf,PC71BM,VOC,0.81,V
509,80 C3PY00940H.pdf,PC71BM,FF,0.55,N/A
510,81 C2JM32931J.pdf,PBDTT–DTTBT,PCE,6.03,%
511,81 C2JM32931J.pdf,PBDTT–DTTBT,JSC,12.46,mAcm-2
512,81 C2JM32931J.pdf,PBDTT–DTBT,VOC,0.82,V
513,81 C2JM32931J.pdf,TTBT-based,PCE,6,%
514,81 C2JM32931J.pdf,PBDTT–DTTBT,VOC,0.78,V
515,81 C2JM32931J.pdf,PBDTT–DTBT,PCE,2.34,%
516,81 C2JM32931J.pdf,PBDTT–DTTBT,FF,0.620,N/A
517,81 C2JM32931J.pdf,PBDTT–DTBT,FF,0.495,N/A
518,81 C2JM32931J.pdf,PBDTT–DTBT,JSC,5.78,mAcm-2
519,83 PTzBT.pdf,BOHD,FF,0.67,N/A
520,83 PTzBT.pdf,BOHD,PCE,5.4,%
521,83 PTzBT.pdf,unknown,PCE,6.7,%
522,83 PTzBT.pdf,BOHD,FF,0.66,N/A
523,83 PTzBT.pdf,BOHD,PCE,7.5,%
524,83 PTzBT.pdf,BOHD,PCE,6.1,%
525,83 PTzBT.pdf,BOHD-based,PCE,5.8,%
526,83 PTzBT.pdf,BOHD-based,FF,0.6,N/A
527,83 PTzBT.pdf,BOHD,FF,0.65,N/A
528,83 PTzBT.pdf,BOHD-based,PCE,6.4,%
529,83 PTzBT.pdf,BOHD,FF,0.55,N/A
530,85 jp909183x.pdf,PC70BM,PCE,3.3,%
531,85 jp909183x.pdf,PC70BM,PCE,4.45,%
532,85 jp909183x.pdf,TDPP-BBT,PCE,2.78,%
533,86 c3cc44676j.pdf,PBTPyDPP,PCE,4.9,%
534,86 c3cc44676j.pdf,PBTPyDPP,VOC,0.92,V
535,86 c3cc44676j.pdf,unknown,FF,0.6579999999999999,%
536,86 c3cc44676j.pdf,unknown,JSC,9.6,mAcm-2
537,87 Hendriks_et_al-2013-Angewandte_Chemie_(International_ed._in_English).pdf,unknown,PCE,7.1,%
538,88 ja511984q.pdf,unknown,FF,0.63,N/A
539,88 ja511984q.pdf,DPPTT-Te,JSC,16.7,mAcm−2
540,88 ja511984q.pdf,unknown,PCE,7.1,%
541,88 ja511984q.pdf,DPPTT-Se,PCE,7.0,%
542,88 ja511984q.pdf,unknown,VOC,0.52,N/A
543,88 ja511984q.pdf,unknown,PCE,8.5,%
544,88 ja511984q.pdf,unknown,PCE,4.9,%
545,88 ja511984q.pdf,unknown,PCE,7.6,N/A
546,89 ja2089662.pdf,PDPP2FT-2BO,PCE,1.3,%
547,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,PCE,4.3,%
548,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,FF,0.54,%
549,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,PCE,9.5,%
550,90Dou_et_al-2013-Advanced_Materials.pdf,PBDTT-DPP,PCE,4,%
551,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,FF,0.55,%
552,90Dou_et_al-2013-Advanced_Materials.pdf,PBDTT-DPP(Eg,PCE,6.5,%
553,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,FF,0.6629999999999999,%
554,90Dou_et_al-2013-Advanced_Materials.pdf,PBDTT-DPP,PCE,3.9,%
555,90Dou_et_al-2013-Advanced_Materials.pdf,unknown,PCE,4.5,%
556,90Dou_et_al-2013-Advanced_Materials.pdf,PBDTT-DPP,PCE,8.6,%
557,91 c3cc47868h.pdf,PDPP2TBP,PCE,1.60,N/A
558,91 c3cc47868h.pdf,PDPP2TBP:[70]PCBM,PCE,5.7,%
559,91 c3cc47868h.pdf,DPP2T,PCE,4.9,%
560,91 c3cc47868h.pdf,PDPP2TBP:[70]PCBM,JSC,11.5,mAcm-2
561,91 c3cc47868h.pdf,PDPP2TBP:[70]PCBM,VOC,0.80,V
562,91 c3cc47868h.pdf,PDPP2TBP(Fig,VOC,0.80,V
563,91 c3cc47868h.pdf,unknown,VOC,0.89,V
564,91 c3cc47868h.pdf,PDPP2TBP:[70]PCBM,FF,0.63,N/A
565,91 c3cc47868h.pdf,unknown,VOC,0.93,V
566,91 c3cc47868h.pdf,PDPP2TBP(Fig,PCE,5.7,%
567,92 c1ee01213d.pdf,unknown,JSC,0.05,N/A
568,92 c1ee01213d.pdf,unknown,JSC,11.8,mAcm-2
569,92 c1ee01213d.pdf,unknown,VOC,0.76,V
570,92 c1ee01213d.pdf,unknown,FF,0.52,N/A
571,92 c1ee01213d.pdf,unknown,PCE,4.7,%
572,93 ja4101003.pdf,PDPP2T-TT(PCE,PCE,6.9,%
573,93 ja4101003.pdf,PDPP4T,PCE,7.1,%
574,93 ja4101003.pdf,PDPP4T,PCE,5.2,%
575,93 ja4101003.pdf,PDPPTPT,FF,0.7,N/A
576,93 ja4101003.pdf,PDPP4T,PCE,5.6,%
577,93 ja4101003.pdf,PDPP4T,PCE,6.9,%
578,95 pj201696a.pdf,SCLC,PCE,5.42,%
579,95 pj201696a.pdf,PC71BM(1:2,VOC,0.90,V
580,95 pj201696a.pdf,unknown,JSC,15.54,mAcm
581,95 pj201696a.pdf,SCLC,PCE,5.15,%
582,95 pj201696a.pdf,PC71BM,PCE,2.84,N/A
583,95 pj201696a.pdf,unknown,PCE,5.21,%
584,95 pj201696a.pdf,PC71BM,JSC,10.1,mAcm−2
585,95 pj201696a.pdf,unknown,PCE,4.12,%
586,95 pj201696a.pdf,PC61BM,VOC,0.95,V
587,95 pj201696a.pdf,PC71BM,PCE,5.17,%
588,95 pj201696a.pdf,PC71BM,PCE,4.55,%
589,95 pj201696a.pdf,PC71BM,PCE,0.77,%
590,95 pj201696a.pdf,PC71BM,FF,0.64,N/A
591,95 pj201696a.pdf,PC71BM(with,PCE,7.85,%
592,95 pj201696a.pdf,PC71BM,PCE,5.56,%
593,95 pj201696a.pdf,EHOMOs,VOC,0.83,N/A
594,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,4,N/A
595,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,4.39,%
596,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,2.52,%
597,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,5.50,%
598,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,5.5,%
599,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,FF,0.518,%
600,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,FF,0.563,%
601,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,PCE,1.98,%
602,"96 Zhou_et_al-2012-Advanced_materials_(Deerfield_Beach,_Fla.).pdf",unknown,FF,0.62,%
603,97 c5ta05885f.pdf,PC61BM,PCE,3.74,%
604,97 c5ta05885f.pdf,PC61BM,PCE,3.51,%
605,97 c5ta05885f.pdf,PC71BM,JSC,10.1,mAcm
606,97 c5ta05885f.pdf,PC71BM,FF,0.67,N/A
607,97 c5ta05885f.pdf,PC71BM,PCE,4.18,%
608,97 c5ta05885f.pdf,BTIDG,PCE,4.7,%
609,97 c5ta05885f.pdf,PC61BM,PCE,9,N/A
610,97 c5ta05885f.pdf,PC61BM,VOC,0.62,N/A
611,97 c5ta05885f.pdf,PC71BM,VOC,0.62,N/A
612,97 c5ta05885f.pdf,PC61BM,VOC,0.61,V
613,97 c5ta05885f.pdf,PC61BM,JSC,10.07,mAcm
614,98 jp4104728.pdf,PCBM,JSC,4.75,mAcm−2
615,98 jp4104728.pdf,PCBM,VOC,0.40,N/A
616,98 jp4104728.pdf,PCPDTBT(Jsc,FF,0.43,N/A
617,98 jp4104728.pdf,PCBM,VOC,0.30,N/A
618,98 jp4104728.pdf,PCBM,FF,0.46,N/A
619,98 jp4104728.pdf,PCBM,PCE,0.23,%
620,98 jp4104728.pdf,PCBM,VOC,0.73,N/A
621,98 jp4104728.pdf,PCBM,PCE,0.17,N/A
622,98 jp4104728.pdf,PCBM,FF,0.55,N/A
623,98 jp4104728.pdf,PCPDTBT(Jsc,FF,0.46,N/A
624,98 jp4104728.pdf,PCBM,FF,0.59,N/A
625,98 jp4104728.pdf,PCBM,PCE,0.23,N/A
626,98 jp4104728.pdf,PCBM,FF,0.49,N/A
627,98 jp4104728.pdf,PCBM,PCE,0.10,%
628,98 jp4104728.pdf,PCBM,PCE,1,N/A
629,98 jp4104728.pdf,TRMC,JSC,4.75,mAcm−2
630,98 jp4104728.pdf,PCBM,JSC,4.03,mAcm−2
631,98 jp4104728.pdf,PCBM,JSC,1.37,mAcm−2
632,98 jp4104728.pdf,TRMC,FF,0.46,N/A
633,98 jp4104728.pdf,unknown,PCE,0.12,N/A
634,98 jp4104728.pdf,PCBM,JSC,1.23,mAcm−2
635,98 jp4104728.pdf,PCPDTBT(Jsc,JSC,4.75,mAcm−2
636,98 jp4104728.pdf,unknown,PCE,7.4,%
637,98 jp4104728.pdf,PCBM,VOC,0.31,N/A
638,98 jp4104728.pdf,unknown,JSC,5.03,N/A
639,98 jp4104728.pdf,unknown,JSC,0.95,N/A
640,98 jp4104728.pdf,unknown,JSC,1100,N/A
641,99 acsami%2E6b16502.pdf,PC71BM,PCE,5,%
642,99 acsami%2E6b16502.pdf,PC71BM,VOC,0.8,V
643,99 acsami%2E6b16502.pdf,unknown,JSC,1,N/A
644,100 acs%2Emacromol%2E5b02658.pdf,PTB7:PNDTI-DTT,JSC,10.7,mA/cm2
645,100 acs%2Emacromol%2E5b02658.pdf,unknown,PCE,7.4,%
646,100 acs%2Emacromol%2E5b02658.pdf,PTB7:PNDTI-DTT,FF,0.50,N/A
647,100 acs%2Emacromol%2E5b02658.pdf,PTB7:PNDTI-DTT,PCE,3.6,%
648,100 acs%2Emacromol%2E5b02658.pdf,PTB7:PNDTI-DTT,VOC,0.67,V
649,101 c4ee00446a.pdf,PBDTT-S-TT,VOC,0.84,V
650,101 c4ee00446a.pdf,PBDTT-TT,PCE,7.38,%
651,101 c4ee00446a.pdf,PBDTT-TT,FF,0.6125,%
652,101 c4ee00446a.pdf,PBDTT-S-TT,PCE,8.42,%
653,102 cm501513n.pdf,unknown,PCE,9.48,%
654,102 cm501513n.pdf,unknown,VOC,0.80,V
655,102 cm501513n.pdf,PBDT-TS1,PCE,9.19,%
656,102 cm501513n.pdf,unknown,JSC,17.46,mA/cm2
657,102 cm501513n.pdf,unknown,FF,0.679,%
658,102 cm501513n.pdf,unknown,PCE,9.12,%
659,102 cm501513n.pdf,unknown,PCE,8.60,%
660,103 ja210687r.pdf,unknown,VOC,0.76,V
661,103 ja210687r.pdf,unknown,PCE,2.6,%
662,103 ja210687r.pdf,unknown,JSC,8,mA/cm2
663,103 ja210687r.pdf,unknown,PCE,6.0,%
664,103 ja210687r.pdf,unknown,FF,0.63,N/A
665,103 ja210687r.pdf,unknown,JSC,12.0,mA/cm2
666,103 ja210687r.pdf,unknown,PCE,6.3,%
667,103 ja210687r.pdf,unknown,FF,0.69,N/A
668,103 ja210687r.pdf,unknown,VOC,0.74,V
669,103 ja210687r.pdf,unknown,JSC,5.6,mA/cm2
670,104 ja404064m.pdf,PNNT-12HD-based,JSC,14.7,mAcm−2
671,104 ja404064m.pdf,unknown,PCE,8.2,%
672,104 ja404064m.pdf,PC61BM,PCE,7.5,%
673,104 ja404064m.pdf,PNNT-DT,PCE,4.9,%
674,104 ja404064m.pdf,PNNT-12HD,PCE,5.9,%
675,105 mz300065t.pdf,PNDT3NTz-DT-based,PCE,5,%
676,105 mz300065t.pdf,PNDT3BTz-DT,PCE,3.8,%
677,105 mz300065t.pdf,PNDT3NTz-DT-based,FF,0.52,N/A
678,105 mz300065t.pdf,PNDT3NTz-DT,PCE,5,%
679,105 mz300065t.pdf,PNDT3BTz-DT,JSC,8.4,mA/cm2
680,105 mz300065t.pdf,PNDT3BTz-DT,FF,0.64,N/A
681,105 mz300065t.pdf,NDT3,PCE,5,%
682,105 mz300065t.pdf,PNDT3BTz-DT,VOC,0.70,V
683,105 mz300065t.pdf,PNDT3NTz-DT-based,VOC,0.83,V
684,105 mz300065t.pdf,PNDT3NTz-DT(p/n,PCE,4.9,%
685,105 mz300065t.pdf,PNDT3NTz-DT-based,JSC,11.3,mA/cm2
686,106 jacs%2E6b05418.pdf,unknown,PCE,10.5,%
687,106 jacs%2E6b05418.pdf,unknown,VOC,0.93,V
688,106 jacs%2E6b05418.pdf,unknown,PCE,6.5,%
689,106 jacs%2E6b05418.pdf,unknown,PCE,10,%
690,106 jacs%2E6b05418.pdf,unknown,VOC,0.82,V
691,106 jacs%2E6b05418.pdf,unknown,FF,0.67,N/A
692,107 ja201131h.pdf,PBDT-DTBT:PC71BM,FF,0.34600000000000003,%
693,107 ja201131h.pdf,PBDT-DTBT:PC71BM,PCE,2.11,%
694,107 ja201131h.pdf,PBDTTBT,PCE,5.66,%
695,107 ja201131h.pdf,PBDT-DTBT:PC71BM,JSC,5.80,mA/cm2
696,107 ja201131h.pdf,PBDT-DTBT,PCE,2.11,%
697,107 ja201131h.pdf,PBDT-DTBT:PC71BM,VOC,1.00,V
698,107 ja201131h.pdf,unknown,PCE,3.6,%
699,107 ja201131h.pdf,PBDT-DTBT,PCE,6.00,%
700,108 srep14202.pdf,BOBO,PCE,2,%
701,108 srep14202.pdf,EHBO,VOC,0.84,V
702,108 srep14202.pdf,unknown,PCE,10.31,%
703,108 srep14202.pdf,unknown,PCE,7.4,%
704,108 srep14202.pdf,BOHD,PCE,30,%
705,108 srep14202.pdf,unknown,VOC,0.84,N/A
706,108 srep14202.pdf,unknown,PCE,8.0,%
707,108 srep14202.pdf,EHBO,JSC,16.0,mAcm–2
708,108 srep14202.pdf,EHBO,FF,0.67,N/A
709,108 srep14202.pdf,unknown,PCE,10,%
710,108 srep14202.pdf,unknown,PCE,9,%
711,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,C12NT,JSC,12.19,mAcm-2
712,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PCBM-blend,PCE,6.51,%
713,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PBDT-DTNT,PCE,6.0,%
714,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PCBM-blend,FF,0.6136,%
715,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PCBM-blend,JSC,12.19,mAcm-2
716,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,unknown,PCE,8,N/A
717,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PCBM-blend,VOC,0.87,V
718,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PBDT-C12NT,PCE,3.64,%
719,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,C12NT,FF,0.6136,%
720,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,C12NT,VOC,0.87,V
721,109 Liu_et_al-2014-Chemistry_-_An_Asian_Journal.pdf,PC71BM,PCE,6.51,%
722,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,PBDT-DTNT,VOC,0.80,V
723,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,PBDT-DTNT,PCE,6.0,%
724,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,PC71BM,PCE,2.78,%
725,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,unknown,PCE,1.30,%
726,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,unknown,JSC,8.65,N/A
727,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,PC71BM,JSC,8.65,mA/cm2
728,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,unknown,FF,0.2948,%
729,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,PC71BM,FF,0.37799999999999995,%
730,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,PBDT-DTNT,VOC,0.92,V
731,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,PC71BM,VOC,0.85,V
732,110 Liu_et_al-2015-Chinese_Journal_of_Chemistry.pdf,unknown,JSC,4.81,mA/cm2
733,111 ma400355w.pdf,unknown,PCE,6.4,%
734,111 ma400355w.pdf,PIDT-EHNT,VOC,0.86,V
735,111 ma400355w.pdf,PIDT-DTNT,VOC,0.80,V
736,111 ma400355w.pdf,PIDT-DTNT,JSC,8.26,mAcm−2
737,111 ma400355w.pdf,PIDT-DTNT,PCE,2.97,%
738,111 ma400355w.pdf,PIDT-C12NT,VOC,0.90,V
739,111 ma400355w.pdf,PIDT-DTNT,FF,0.45,%
740,111 ma400355w.pdf,PIDT-EHNT,FF,0.4,%
741,111 ma400355w.pdf,PIDT-C12NT,PCE,5.05,%
742,111 ma400355w.pdf,PIDT-C12NT,JSC,10.21,mAcm−2
743,111 ma400355w.pdf,PIDT-EHNT,PCE,1.49,%
744,111 ma400355w.pdf,PIDT-C12NT,FF,0.55,%
745,111 ma400355w.pdf,PIDT-EHNT,JSC,4.33,mAcm−2
746,112 Jin_et_al-2016-Advanced_Materials.pdf,NT812:PC71BM,FF,0.667,%
747,112 Jin_et_al-2016-Advanced_Materials.pdf,unknown,FF,0.6698999999999999,%
748,112 Jin_et_al-2016-Advanced_Materials.pdf,NT1014:PC71BM,PCE,3.03,%
749,112 Jin_et_al-2016-Advanced_Materials.pdf,unknown,FF,0.7064,%
750,112 Jin_et_al-2016-Advanced_Materials.pdf,PEDOT:PSS/polymer:PC71BM/PFN-Br/Ag,FF,0.7284999999999999,%
751,112 Jin_et_al-2016-Advanced_Materials.pdf,PBDTNT,PCE,7.20,%
752,112 Jin_et_al-2016-Advanced_Materials.pdf,NT812:PC71BM/MoO3/Al,JSC,19.94,mAcm−2
753,112 Jin_et_al-2016-Advanced_Materials.pdf,unknown,PCE,10.33,%
